country,sector,year,median,p25,premium_pct,cv,gini
Estonia,21-99 All industrial installations (excl. combustion),2021.0,1710141.0,1710141.0,0.0,0.0,0.0
Estonia,21-99 All industrial installations (excl. combustion),2022.0,1699989.0,1699989.0,0.0,0.0,0.0
Estonia,21-99 All industrial installations (excl. combustion),2023.0,2050698.0,2050698.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2015.0,379310.0,379310.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2016.0,331299.0,331299.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2017.0,559629.0,559629.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2018.0,547647.0,547647.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2019.0,547282.0,547282.0,0.0,0.0,0.0
Estonia,29 Production of cement clinker,2020.0,36815.0,36815.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,39174.0,39174.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,38366.0,38366.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,48436.0,48436.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,48814.0,48814.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,41675.0,41675.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,25120.0,25120.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,33490.0,33490.0,0.0,0.0,0.0
Estonia,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,3232.0,3232.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2015.0,33380.0,33380.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2016.0,31593.0,31593.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2017.0,32676.0,32676.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2018.0,32397.0,32397.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2019.0,33652.0,33652.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2020.0,30061.0,30061.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2021.0,34441.0,34441.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2022.0,32892.0,32892.0,0.0,0.0,0.0
Estonia,31 Manufacture of glass,2023.0,31320.0,31320.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2015.0,5204.0,5204.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2016.0,5972.0,5972.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2017.0,5905.0,5905.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2018.0,5440.0,5440.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2019.0,5551.0,5551.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2020.0,5687.0,5687.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2021.0,6220.0,6220.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2022.0,24640.0,24640.0,0.0,0.0,0.0
Estonia,32 Manufacture of ceramics,2023.0,32628.0,32628.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2015.0,22662.0,22662.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2016.0,21666.0,21666.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2017.0,19736.0,19736.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2018.0,25213.0,25213.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2019.0,26690.0,26690.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2020.0,26337.0,26337.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2021.0,27834.0,27834.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2022.0,25586.0,25586.0,0.0,0.0,0.0
Estonia,35 Production of pulp,2023.0,19628.0,19628.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2015.0,24322.0,24322.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2016.0,24560.0,24560.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2017.0,25698.0,25698.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2018.0,10427.0,10427.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2019.0,9616.0,9616.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2020.0,10768.0,10768.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2021.0,12888.0,12888.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2022.0,10667.0,10667.0,0.0,0.0,0.0
Estonia,36 Production of paper or cardboard,2023.0,6393.0,6393.0,0.0,0.0,0.0
Finland,10 Aviation,2015.0,952946.0,952946.0,0.0,0.0,0.0
Finland,10 Aviation,2016.0,988867.0,988867.0,0.0,0.0,0.0
Finland,10 Aviation,2017.0,1051966.0,1051966.0,0.0,0.0,0.0
Finland,10 Aviation,2018.0,1170188.0,1170188.0,0.0,0.0,0.0
Finland,10 Aviation,2019.0,1252207.0,1252207.0,0.0,0.0,0.0
Finland,10 Aviation,2020.0,390484.0,200413.0,48.67574599727518,0.6799235353448267,-0.3247327601835541
Finland,10 Aviation,2021.0,330540.0,170218.5,48.50290433835542,0.6765061250912876,-0.3236428472815822
Finland,10 Aviation,2022.0,934474.0,478127.5,48.834585017881714,0.6830901250011991,-0.3257408675858775
Finland,10 Aviation,2023.0,1024625.0,523063.0,48.95078687324631,0.6854226263908823,-0.3264823421525387
Finland,20 Combustion of fuels,2015.0,13240190.0,13240190.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2016.0,14323411.0,14323411.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2017.0,12599065.0,12599065.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2018.0,13698546.0,13698546.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2019.0,11594866.0,11594866.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2020.0,8439505.0,8439505.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2021.0,8561850.0,8561850.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2022.0,8284169.0,8284169.0,0.0,0.0,0.0
Finland,20 Combustion of fuels,2023.0,5177458.0,5177458.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2015.0,25345406.0,25345406.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2016.0,27121173.0,27121173.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2017.0,25043551.0,25043551.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2018.0,26170972.0,26170972.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2019.0,23242612.0,23242612.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2020.0,19580017.0,19580017.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2021.0,20312564.0,20312564.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2022.0,19020773.0,19020773.0,0.0,0.0,0.0
Finland,20-99 All stationary installations,2023.0,15367274.0,15367274.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2015.0,2909575.0,2909575.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2016.0,3240705.0,3240705.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2017.0,3298474.0,3298474.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2018.0,3168344.0,3168344.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2019.0,3301425.0,3301425.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2020.0,3056496.0,3056496.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2021.0,2565250.0,2565250.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2022.0,2737356.0,2737356.0,0.0,0.0,0.0
Finland,21  Refining of mineral oil,2023.0,2768570.0,2768570.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2015.0,12105216.0,12105216.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2016.0,12797762.0,12797762.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2017.0,12444486.0,12444486.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2018.0,12472426.0,12472426.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2019.0,11647746.0,11647746.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2020.0,11140512.0,11140512.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2021.0,11750714.0,11750714.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2022.0,10736604.0,10736604.0,0.0,0.0,0.0
Finland,21-99 All industrial installations (excl. combustion),2023.0,10189816.0,10189816.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2015.0,7827.0,7827.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2016.0,7310.0,7310.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2017.0,8246.0,8246.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2018.0,7282.0,7282.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2019.0,8732.0,8732.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2020.0,9378.0,9378.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2021.0,8984.0,8984.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2022.0,6669.0,6669.0,0.0,0.0,0.0
Finland,23 Metal ore roasting or sintering,2023.0,7969.0,7969.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2015.0,4703761.0,4703761.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2016.0,4891081.0,4891081.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2017.0,4516679.0,4516679.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2018.0,4807428.0,4807428.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2019.0,4068769.0,4068769.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2020.0,4039810.0,4039810.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2021.0,5012511.0,5012511.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2022.0,4300088.0,4300088.0,0.0,0.0,0.0
Finland,24  Production of pig iron or steel,2023.0,4408290.0,4408290.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2015.0,81153.0,81153.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2016.0,86814.0,86814.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2017.0,83101.0,83101.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2018.0,77102.0,77102.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2019.0,70583.0,70583.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2020.0,74619.0,74619.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2021.0,79283.0,79283.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2022.0,61428.0,61428.0,0.0,0.0,0.0
Finland,25 Production or processing of ferrous metals,2023.0,64824.0,64824.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2015.0,80908.0,80908.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2016.0,82310.0,82310.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2017.0,81132.0,81132.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2018.0,95265.0,95265.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2019.0,84415.0,84415.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2020.0,84926.0,84926.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2021.0,66813.0,66813.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2022.0,65091.0,65091.0,0.0,0.0,0.0
Finland,28 Production or processing of non-ferrous metals,2023.0,71614.0,71614.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2015.0,701990.0,701990.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2016.0,827398.0,827398.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2017.0,905985.0,905985.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2018.0,891409.0,891409.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2019.0,871058.0,871058.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2020.0,850921.0,850921.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2021.0,906599.0,906599.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2022.0,885342.0,885342.0,0.0,0.0,0.0
Finland,29 Production of cement clinker,2023.0,663883.0,663883.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,572311.0,572311.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,627543.0,627543.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,645724.0,645724.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,485245.0,485245.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,423133.0,423133.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,424655.0,424655.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,481425.0,481425.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,405539.0,405539.0,0.0,0.0,0.0
Finland,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,373397.0,373397.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2015.0,20427.0,20427.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2016.0,20634.0,20634.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2017.0,20926.0,20926.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2018.0,20992.0,20992.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2019.0,21108.0,21108.0,0.0,0.0,0.0
Finland,31 Manufacture of glass,2020.0,14060.0,14060.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2015.0,36780.0,36780.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2016.0,43283.0,43283.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2017.0,46973.0,46973.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2018.0,41942.0,41942.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2019.0,45996.0,45996.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2020.0,47966.0,47966.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2021.0,41174.0,41174.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2022.0,35205.0,35205.0,0.0,0.0,0.0
Finland,32 Manufacture of ceramics,2023.0,10961.0,10961.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2015.0,61185.0,61185.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2016.0,49458.0,49458.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2017.0,48598.0,48598.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2018.0,48331.0,48331.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2019.0,37629.0,37629.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2020.0,33429.0,33429.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2021.0,39673.0,39673.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2022.0,43539.0,43539.0,0.0,0.0,0.0
Finland,33 Manufacture of mineral wool,2023.0,25086.0,25086.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2015.0,13515.0,13515.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2016.0,16579.0,16579.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2017.0,15064.0,15064.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2018.0,15928.0,15928.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2019.0,15246.0,15246.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2020.0,15557.0,15557.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2021.0,17817.0,17817.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2022.0,16395.0,16395.0,0.0,0.0,0.0
Finland,34 Production or processing of gypsum or plasterboard,2023.0,12029.0,12029.0,0.0,0.0,0.0
Finland,35 Production of pulp,2015.0,330460.0,330460.0,0.0,0.0,0.0
Finland,35 Production of pulp,2016.0,341085.0,341085.0,0.0,0.0,0.0
Finland,35 Production of pulp,2017.0,305699.0,305699.0,0.0,0.0,0.0
Finland,35 Production of pulp,2018.0,292130.0,292130.0,0.0,0.0,0.0
Finland,35 Production of pulp,2019.0,312263.0,312263.0,0.0,0.0,0.0
Finland,35 Production of pulp,2020.0,318411.0,318411.0,0.0,0.0,0.0
Finland,35 Production of pulp,2021.0,296595.0,296595.0,0.0,0.0,0.0
Finland,35 Production of pulp,2022.0,288961.0,288961.0,0.0,0.0,0.0
Finland,35 Production of pulp,2023.0,225932.0,225932.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2015.0,1793018.0,1793018.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2016.0,1743925.0,1743925.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2017.0,1709741.0,1709741.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2018.0,1768516.0,1768516.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2019.0,1653563.0,1653563.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2020.0,1443352.0,1443352.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2021.0,1465035.0,1465035.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2022.0,1214349.0,1214349.0,0.0,0.0,0.0
Finland,36 Production of paper or cardboard,2023.0,1003024.0,1003024.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2015.0,195526.0,195526.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2016.0,193699.0,193699.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2017.0,187295.0,187295.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2018.0,151921.0,151921.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2019.0,140613.0,140613.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2020.0,153473.0,153473.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2021.0,156716.0,156716.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2022.0,74940.0,74940.0,0.0,0.0,0.0
Finland,38 Production of nitric acid,2023.0,51321.0,51321.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2015.0,554162.0,554162.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2016.0,572356.0,572356.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2017.0,531690.0,531690.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2018.0,548245.0,548245.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2019.0,562045.0,562045.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2020.0,559227.0,559227.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2021.0,561678.0,561678.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2022.0,554268.0,554268.0,0.0,0.0,0.0
Finland,42 Production of bulk chemicals,2023.0,468691.0,468691.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2015.0,42618.0,42618.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2016.0,53582.0,53582.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2017.0,39159.0,39159.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2018.0,52346.0,52346.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2019.0,31168.0,31168.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2020.0,14232.0,14232.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2021.0,51161.0,51161.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2022.0,47434.0,47434.0,0.0,0.0,0.0
Finland,99 Other activity opted-in under Art. 24,2023.0,34225.0,34225.0,0.0,0.0,0.0
France,10 Aviation,2015.0,4055404.0,4055404.0,0.0,0.0,0.0
France,10 Aviation,2016.0,4067686.0,4067686.0,0.0,0.0,0.0
France,10 Aviation,2017.0,4178059.0,4178059.0,0.0,0.0,0.0
France,10 Aviation,2018.0,4237451.0,4237451.0,0.0,0.0,0.0
France,10 Aviation,2019.0,4221394.0,4221394.0,0.0,0.0,0.0
France,10 Aviation,2020.0,1843380.0,929650.5,49.568157406503275,0.6980441545136523,-0.3304790348631017
France,10 Aviation,2021.0,2246318.0,1131037.0,49.6492927537419,0.6997319764167483,-0.331011570207989
France,10 Aviation,2022.0,3200373.0,1616230.0,49.498699057891066,0.6966046651849354,-0.33002450146328166
France,10 Aviation,2023.0,3111514.0,1572197.5,49.47162378186311,0.6960448940665843,-0.32984766014871947
France,20 Combustion of fuels,2015.0,45724300.0,45724300.0,0.0,0.0,0.0
France,20 Combustion of fuels,2016.0,48374595.0,48374595.0,0.0,0.0,0.0
France,20 Combustion of fuels,2017.0,53162093.0,53162093.0,0.0,0.0,0.0
France,20 Combustion of fuels,2018.0,44197919.0,44197919.0,0.0,0.0,0.0
France,20 Combustion of fuels,2019.0,42225498.0,42225498.0,0.0,0.0,0.0
France,20 Combustion of fuels,2020.0,37994688.0,37994688.0,0.0,0.0,0.0
France,20 Combustion of fuels,2021.0,40510003.0,40510003.0,0.0,0.0,0.0
France,20 Combustion of fuels,2022.0,41058223.0,41058223.0,0.0,0.0,0.0
France,20 Combustion of fuels,2023.0,31541198.0,31541198.0,0.0,0.0,0.0
France,20-99 All stationary installations,2015.0,99694769.0,99694769.0,0.0,0.0,0.0
France,20-99 All stationary installations,2016.0,101715243.0,101715243.0,0.0,0.0,0.0
France,20-99 All stationary installations,2017.0,106842018.0,106842018.0,0.0,0.0,0.0
France,20-99 All stationary installations,2018.0,97489683.0,97489683.0,0.0,0.0,0.0
France,20-99 All stationary installations,2019.0,94303855.0,94303855.0,0.0,0.0,0.0
France,20-99 All stationary installations,2020.0,82135542.0,82135542.0,0.0,0.0,0.0
France,20-99 All stationary installations,2021.0,87616705.0,87616705.0,0.0,0.0,0.0
France,20-99 All stationary installations,2022.0,84934766.0,84934766.0,0.0,0.0,0.0
France,20-99 All stationary installations,2023.0,70598060.0,70598060.0,0.0,0.0,0.0
France,21  Refining of mineral oil,2015.0,11102567.0,11102567.0,0.0,0.0,0.0
France,21  Refining of mineral oil,2016.0,10886461.0,10886461.0,0.0,0.0,0.0
France,21  Refining of mineral oil,2017.0,10288451.0,10288451.0,0.0,0.0,0.0
France,21  Refining of mineral oil,2018.0,9800198.0,9800198.0,0.0,0.0,0.0
France,21  Refining of mineral oil,2019.0,9385444.0,9385444.0,0.0,0.0,0.0
